Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Sergipe;Sergipe;7-SZ-473D-SE;7SZ473DSE;SIRIRIZINHO;Carmo;4.80E+14;2023/07;142221;0;142221;0.1025;0;0.1025;3179;7348308;Estação Coletora de Sirizinho I;INSTALACAO EMB/DESEMB;631;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;6832055;553535;666475;236905;28408;162935;0.69035;0.23245;0;0;0;0;0;0;49654;675195;209345;53925329;344704773;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1169D-SE;7CP  1169D SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;12653;0;12653;0;0;0;0.001;1175624;Estação Coletora de Santa Barbara;INSTALACAO EMB/DESEMB;583;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Bahia;Recôncavo;3-RO-4DC-BA;3RO  0004DCBA;REMANSO;PetroRecôncavo;4.80E+14;2023/07;119971;0;119971;126869;0;126869;391737;162172;Estação S. Roque;INSTALACAO EMB/DESEMB;744;;;;;;;;;;85.79;5.63;2.93;0.78;0.83;0.24;0.25;0.2;0.1;0.05;0.01;0;0;0.04;2.96;0.19;204407;53332796;381572246;04/09/2023 02:36
Rio Grande do Norte;Potiguar;1-UPN-1-RN;1UPN 0001  RN;UPANEMA;Potiguar E&P S.A.;4.80E+14;2023/07;313127;0;313127;14827;0;14827;45863;5329802;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;504;;;;;;;;;;893519;36438;21064;0.5252;0.657;0.2373;0.2243;0.2086;0.1143;0.0264;0.0008;0;0;0.0059;26684;0.2297;204749;53372615;376668475;04/09/2023 02:36
Bahia;Recôncavo;3-RO-5-BA;3RO  0005  BA;REMANSO;PetroRecôncavo;4.80E+14;2023/07;6456;0;6456;0.0165;0;0.0165;0.508;132271;Estação Remanso;INSTALACAO EMB/DESEMB;738;;;;;;;;;;85.79;5.63;2.93;0.78;0.83;0.24;0.25;0.2;0.1;0.05;0.01;0;0;0.04;2.96;0.19;204407;53332796;381572246;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1201-SE;7CP  1201  SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;20691;0;20691;0.1352;0;0.1352;4192;626674;Estação Coletora de Jordão;INSTALACAO EMB/DESEMB;744;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Bahia;Recôncavo;3-RO-8-BA;3RO  0008  BA;REMANSO;PetroRecôncavo;4.80E+14;2023/07;12014;0;12014;91109;0;91109;281321;54949;Ponto de Coleta de Búfalo;INSTALACAO EMB/DESEMB;735;;;;;;;;;;85.79;5.63;2.93;0.78;0.83;0.24;0.25;0.2;0.1;0.05;0.01;0;0;0.04;2.96;0.19;204407;53332796;381572246;04/09/2023 02:36
Rio Grande do Norte;Potiguar;3-UPN-9-RN;3UPN 0009  RN;UPANEMA;Potiguar E&P S.A.;4.80E+14;2023/07;0;132865;132865;0;45429;45429;140522;11127;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;741;;;;;;;;;;893519;36438;21064;0.5252;0.657;0.2373;0.2243;0.2086;0.1143;0.0264;0.0008;0;0;0.0059;26684;0.2297;204749;53372615;376668475;04/09/2023 02:36
Bahia;Recôncavo;3-RO-11-BA;3RO  0011  BA;REMANSO;PetroRecôncavo;4.80E+14;2023/07;261538;0;261538;0.0052;0;0.0052;0.159;658074;Estação Remanso;INSTALACAO EMB/DESEMB;739;;;;;;;;;;85.79;5.63;2.93;0.78;0.83;0.24;0.25;0.2;0.1;0.05;0.01;0;0;0.04;2.96;0.19;204407;53332796;381572246;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1167D-SE;7CP  1167D SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;68358;0;68358;0.0616;0;0.0616;1.91;7835417;Estação Coletora de Santo Antônio;INSTALACAO EMB/DESEMB;699;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Bahia;Recôncavo;7-RO-14-BA;7RO  0014  BA;REMANSO;PetroRecôncavo;4.80E+14;2023/07;84732;0;84732;0.009;0;0.009;0.278;396731;Estação Remanso;INSTALACAO EMB/DESEMB;744;;;;;;;;;;85.79;5.63;2.93;0.78;0.83;0.24;0.25;0.2;0.1;0.05;0.01;0;0;0.04;2.96;0.19;204407;53332796;381572246;04/09/2023 02:36
Rio Grande do Norte;Potiguar;3-BRSA-893-RN;3ABV3RN;PATATIVA;Potiguar E&P S.A.;4.86E+14;2023/07;95609;0;95609;0.1768;0;0.1768;5.48;215722;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;742;;;;;;;;;;8134797;750709;598343;116204;178897;0.46928;0.48441;0.27841;0.1208;0.0387;0.0017;0;0;0.0057;0.7863;0.0252;202953;531587;398092566;04/09/2023 02:36
Amazonas;Solimões;9-RUC-75D-AM;9RUC75DAM;RIO URUCU;Petrobras;4.80E+14;2023/07;2142027;0;2142027;3968222;0;3968222;6400678;3567018;Polo Arara;INSTALACAO EMB/DESEMB;614;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1160-SE;7CP  1160  SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;154965;0;154965;0.0005;0;0.0005;0.017;253475;Estação Coletora de Sítio Novo;INSTALACAO EMB/DESEMB;744;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Amazonas;Solimões;3-RUC-8-AM;3RUC 0008  AM;RIO URUCU;Petrobras;4.80E+14;2023/07;0;1844055;1844055;0;2870562;2870562;4630.17;0;Polo Arara;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-362-RN;7FP362RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;0.5949;0;0.5949;0.0195;0;0.0195;0.555;513348;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Amazonas;Solimões;3-SUC-3-AM;3SUC 0003  AM;RIO URUCU;Petrobras;4.80E+14;2023/07;1485586;0;1485586;62688;0;62688;101115;10701391;Polo Arara;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1157-SE;7CP  1157  SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;0.3374;0;0.3374;0;0;0;0;22104;Ponto de Coleta área do CP-0734;INSTALACAO EMB/DESEMB;134;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Amazonas;Solimões;3-BRSA-1164DP-AM;3RUC100DPAM;RIO URUCU;Petrobras;4.80E+14;2023/07;0;427019;427019;0;800266;800266;1290816;0;Polo Arara;INSTALACAO EMB/DESEMB;697;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-359-RN;7FP359RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Amazonas;Solimões;7-RUC-112HPA-AM;7RUC112HPAAM;RIO URUCU;Petrobras;4.80E+14;2023/07;1374881;0;1374881;190286;0;190286;306927;9868621;Polo Arara;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1156-SE;7CP  1156  SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;148545;0;148545;0.0007;0;0.0007;0.023;2882401;Estação Coletora de Mercês;INSTALACAO EMB/DESEMB;266;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Amazonas;Solimões;4-RUC-10-AM;4RUC 0010  AM;RIO URUCU;Petrobras;4.80E+14;2023/07;2160988;0;2160988;2640923;0;2640923;4259766;3632927;Polo Arara;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-358-RN;7FP358RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;41803;0;41803;0.0468;0;0.0468;1337;2635077;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Amazonas;Solimões;7-RUC-83H-AM;7RUC83HAM;RIO URUCU;Petrobras;4.80E+14;2023/07;604564;0;604564;2048582;0;2048582;3304329;243886;Polo Arara;INSTALACAO EMB/DESEMB;312;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1155-SE;7CP  1155  SE;CARMÓPOLIS;Carmo;4.80E+14;2023/07;41655;0;41655;0.0555;0;0.0555;1722;1062968;Estação Coletora de Nova Magalhães;INSTALACAO EMB/DESEMB;730;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;678554;80641;6486;19701;25057;12874;0.6826;0.2161;0;0;0;0;0;0;14188;95138;207556;53710734;356803215;04/09/2023 02:36
Amazonas;Solimões;7-RUC-86H-AM;7RUC86HAM;RIO URUCU;Petrobras;4.80E+14;2023/07;955414;0;955414;2035603;0;2035603;3283394;827948;Polo Arara;INSTALACAO EMB/DESEMB;713;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-357-RN;7FP357RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;0.8767;0;0.8767;0.0078;0;0.0078;0.221;982767;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Amazonas;Solimões;7-RUC-108DP-AM;7RUC108DPAM;RIO URUCU;Petrobras;4.80E+14;2023/07;258114;0;258114;83186;0;83186;1341776;34.37;Polo Arara;INSTALACAO EMB/DESEMB;348;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-532-RN;7CAM 0532  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;142263;0;142263;0.0019;0;0.0019;0.059;1680962;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Amazonas;Solimões;7-RUC-65DP-AM;7RUC65DPAM;RIO URUCU;Petrobras;4.80E+14;2023/07;0;816324;816324;0;1487905;1487905;2399966;0;Polo Arara;INSTALACAO EMB/DESEMB;696;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-356-RN;7FP356RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Amazonas;Solimões;7-RUC-89H-AM;7RUC89HAM;RIO URUCU;Petrobras;4.80E+14;2023/07;1301954;0;1301954;576665;0;576665;930151;2233528;Polo Arara;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-539-RN;7CAM 0539  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;193515;0;193515;0.0031;0;0.0031;0.095;19809018;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Amazonas;Solimões;7-RUC-39HP-AM;7RUC 0039HPAM;RIO URUCU;Petrobras;4.80E+14;2023/07;2505018;0;2505018;2410371;0;2410371;3887888;19585184;Polo Arara;INSTALACAO EMB/DESEMB;643;2018/05;Urucu;49.2;< 210ºC;0.537;210ºC a 500ºC;0.3259;> 500ºC;0.1371;73.94;10.72;3.08;0.38;0.9;0.19;0.25;0.2;0.04;0.02;0.01;0;0;0;10.12;0.15;200808;52900848;368668129;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-355-RN;7FP355RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;26332;0;26332;0.0536;0;0.0536;1.53;3419285;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1184D-RN;7CAM1184DRN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0.0651;0;0.0651;0;0;0;0;61839;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;40;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-542D-RN;7CAM 0542D RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;27334;0;27334;0.0005;0;0.0005;0.013;455715;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;562;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1185D-RN;7CAM1185DRN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0.4557;0;0.4557;0;0;0;0;509097;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;57;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-354-RN;7FP354RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;0.2538;0;0.2538;0.0043;0;0.0043;0.121;793326;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;394;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1188D-RN;7CAM1188DRN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;176731;0;176731;0.0019;0;0.0019;0.058;13003509;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-546-RN;7CAM 0546  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;73228;0;73228;0.001;0;0.001;0.03;2480936;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1189D-RN;7CAM1189DRN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;132299;0;132299;0.0021;0;0.0021;0.065;11761784;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-352-RN;7FP352RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;34221;0;34221;0.028;0;0.028;0.798;4806129;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;710;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-119-RN;7CAM 0119  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;82839;0;82839;0.0014;0;0.0014;0.041;4523374;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-549D-RN;7CAM 0549D RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;2071;0;2071;0.0002;0;0.0002;0.006;446071;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1191D-RN;7CAM1191DRN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;22972;0;22972;0.0004;0;0.0004;0.011;343452;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-FP-360-RN;7FP360RN;FAZENDA POCINHO;3R Potiguar;4.80E+14;2023/07;35448;0;35448;0.027;0;0.027;0.771;4675729;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;86931;1385;0.228;0.03;0.108;0.658;0.02;0.112;0.063;0.054;0.055;0.096;0;0.075;3385;6799;208223;53737907;341830102;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1176-RN;7CAM1176RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;31064;0;31064;0.0003;0;0.0003;0.008;1654165;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
